epoch,lr,train_loss,train_acc,val_loss,val_acc,val_f1,val_recall,actinic keratosis_F1,basal cell carcinoma_F1,dermatofibroma_F1,melanoma_F1,nevus_F1,pigmented benign keratosis_F1,seborrheic keratosis_F1,squamous cell carcinoma_F1,vascular lesion_F1
1,0.00029815325108927063,1.286975647965256,0.28573251659009696,0.8725122434752328,0.4364394164930039,0.38186056480128366,0.4381390743864632,0.42242703533026116,0.11336032388663968,0.4930875576036866,0.0,0.4419475655430712,0.3291139240506329,0.6456361724500526,0.2114695340501792,0.7797029702970297
2,0.00029265847744427303,0.8539884968679778,0.4490811638591118,0.5100951989491781,0.605835069961298,0.565411011529572,0.6062919666996779,0.6632860040567952,0.5862708719851577,0.5176908752327747,0.39872408293460926,0.6635220125786163,0.6970128022759602,0.6877113866967306,0.06718346253229975,0.8072976054732041
3,0.0002836509786282552,0.5169014772590326,0.630423685553854,0.3079182481481915,0.7308722834176838,0.7264588293781729,0.7317857039087567,0.7039106145251397,0.8077455048409405,0.9367429340511441,0.5019108280254777,0.5523465703971119,0.7976710334788938,0.6886912325285895,0.5849673202614379,0.9641434262948207
4,0.0002713525491562421,0.4053033444954425,0.6938489025012762,0.26481824254705794,0.7618338791306937,0.7486899126262332,0.7642692861895405,0.7968397291196389,0.6998341625207297,0.9522510231923602,0.36398467432950193,0.7178729689807977,0.8121693121693122,0.7332624867162593,0.6890951276102089,0.9728997289972899
5,0.0002560660171779821,0.2993449508231513,0.7549770290964778,0.17288528545981363,0.8246501935099733,0.8098053113068555,0.8272535932742278,0.8477272727272728,0.8744827586206897,0.9556135770234987,0.3844660194174757,0.7291981845688351,0.8900523560209425,0.7586933614330874,0.8670360110803325,0.9809782608695652
6,0.000238167787843871,0.20885335945961428,0.8050025523226135,0.1552287602708453,0.8526347127121167,0.8445714624696378,0.8545800555194656,0.8883666274970623,0.901685393258427,0.9892761394101877,0.5217391304347826,0.75,0.9081632653061225,0.7800237812128419,0.868766404199475,0.9931224209078404
7,0.00021809857496093204,0.18601855745120924,0.8210821847881572,0.12017566923584257,0.8651384340577553,0.8565227405249112,0.867350245173026,0.8691695108077361,0.946927374301676,0.9822646657571623,0.5036496350364964,0.7717842323651453,0.9433962264150944,0.7801578354002254,0.9354838709677419,0.9758713136729222
8,0.00019635254915624216,0.14969424030610493,0.837034201123022,0.09273320503887676,0.8794284013099136,0.8670910174997426,0.8820330532061649,0.8935672514619883,0.9665327978580991,0.9946666666666667,0.43687374749499,0.8132183908045977,0.9703504043126685,0.7546391752577319,0.9753424657534246,0.9986282578875172
9,0.00017346516975603468,0.11822646946019055,0.8688106176620725,0.09505670411246163,0.8972908603751116,0.8932642826236,0.8992934012729287,0.89728453364817,0.9681697612732095,0.9959946595460614,0.6962962962962963,0.734959349593496,0.9446693657219973,0.8413793103448276,0.9633649932157394,0.9972602739726028
10,0.00015000000000000001,0.09654252373290305,0.8785094435936702,0.08059435499211152,0.9023518904435844,0.895773918717537,0.9044856860705237,0.9082125603864735,0.9840425531914894,0.998661311914324,0.5942028985507246,0.8124156545209177,0.9703504043126685,0.8133333333333334,0.9821182943603851,0.9986282578875172
11,0.0001265348302439654,0.08656885985817228,0.8956100051046453,0.07560192829086668,0.923786841321822,0.9222014134883566,0.9252136068177721,0.9062870699881376,0.9693741677762983,0.998661311914324,0.778816199376947,0.833095577746077,0.9720372836218375,0.8664259927797834,0.9764868603042877,0.9986282578875172
12,0.0001036474508437579,0.07512568025564662,0.9047983665135273,0.06909854138003928,0.9368859779696338,0.9363246625192073,0.9381047195871973,0.9047619047619048,0.9932523616734144,1.0,0.8355555555555556,0.8493543758967002,0.9668874172185431,0.8894409937888199,0.989041095890411,0.9986282578875172
13,8.190142503906799e-05,0.06121584717564437,0.9165390505359877,0.06161683633746136,0.9327180708544209,0.9317926520704651,0.9340489136347495,0.907563025210084,0.9811827956989247,0.9959946595460614,0.8189910979228486,0.8454810495626822,0.9720372836218375,0.8799019607843137,0.9918032786885246,0.9931787175989086
14,6.183221215612905e-05,0.05841679914417316,0.9213884635017866,0.06915286798030137,0.9327180708544209,0.9311614876203672,0.934211369344523,0.9030732860520094,0.9905277401894452,0.9959946595460614,0.8012519561815337,0.8241912798874824,0.9787234042553191,0.8948655256723717,0.9931972789115646,0.9986282578875172
15,4.393398282201788e-05,0.057549871432081776,0.9222817764165391,0.062183168503854955,0.9380768085739803,0.9370353136158417,0.9394244210576175,0.9073634204275535,0.9959623149394348,1.0,0.8272727272727273,0.8463768115942029,0.9762532981530343,0.8937728937728938,0.987688098495212,0.9986282578875172
16,2.86474508437579e-05,0.047547608123598054,0.9338948443083206,0.0600386678285542,0.9428401309913664,0.94220240857272,0.9441233691329614,0.9090909090909091,0.9959623149394348,1.0,0.8461538461538461,0.8542274052478134,0.9814323607427056,0.8970588235294118,0.9972677595628415,0.9986282578875172
17,1.6349021371744834e-05,0.04108718192699004,0.9400204185809087,0.060398914168278375,0.94164930038702,0.9408806242854096,0.9429582078437794,0.9090909090909091,0.9893048128342246,1.0,0.8400597907324364,0.8501440922190202,0.9866310160427807,0.898159509202454,0.9959072305593452,0.9986282578875172
18,7.341522555726972e-06,0.0443206213642748,0.939382337927514,0.05880561710468361,0.94164930038702,0.9410485773252127,0.9429355635710593,0.9073405535499398,0.9932523616734144,1.0,0.8464977645305514,0.8514285714285714,0.9787234042553191,0.9003690036900369,0.9931972789115646,0.9986282578875172
19,1.8467489107293517e-06,0.04190121221983311,0.9373404798366514,0.06218925330876594,0.9413515927359333,0.9406834631653306,0.9426402545938625,0.9073405535499398,0.9866666666666667,1.0,0.844776119402985,0.8510028653295129,0.9853137516688919,0.8992628992628993,0.9931600547195623,0.9986282578875172
20,0.0,0.03893918096448998,0.9405308831036243,0.062292678776152785,0.94075617743376,0.9401033419220496,0.9420585170412568,0.9073405535499398,0.9866666666666667,1.0,0.8417910447761194,0.8542568542568543,0.9853137516688919,0.8937728937728938,0.9931600547195623,0.9986282578875172
21,1.8467489107293343e-06,0.03935582792690518,0.9423175089331292,0.05897506342846013,0.9410538850848467,0.9403707210889208,0.9423501472541468,0.9073405535499398,0.9932885906040269,1.0,0.8417910447761194,0.8497854077253219,0.9800796812749004,0.8992628992628993,0.9931600547195623,0.9986282578875172
22,7.341522555726937e-06,0.03999668597338759,0.9433384379785605,0.061053620376402426,0.9434355462935398,0.9429277164312274,0.9447011421717035,0.9073405535499398,0.9893048128342246,1.0,0.8516320474777448,0.8563218390804598,0.9879518072289156,0.8992628992628993,0.9959072305593452,0.9986282578875172
23,1.6349021371744813e-05,0.044053570470031424,0.9395099540581929,0.06453771889653234,0.94164930038702,0.941060906984909,0.9429241071300846,0.9073405535499398,0.9932885906040269,1.0,0.8464977645305514,0.8526466380543634,0.9787234042553191,0.8992628992628993,0.9931600547195623,0.9986282578875172
24,2.8647450843757863e-05,0.039555125786181616,0.9435936702399184,0.06165630824952608,0.9458172075022329,0.9453142419773302,0.9470047127955452,0.9101796407185628,0.9959623149394348,1.0,0.8646288209606987,0.8546511627906976,0.9787798408488063,0.9090909090909091,0.9959072305593452,0.9986282578875172
25,4.393398282201784e-05,0.044443392901852424,0.9411689637570189,0.0629662278440914,0.9428401309913664,0.9421824835664245,0.9441169510186715,0.9101796407185628,0.9893048128342246,1.0,0.8455772113943029,0.8555078683834049,0.9852744310575636,0.8992628992628993,0.9959072305593452,0.9986282578875172
26,6.183221215612901e-05,0.04598231555475872,0.9377233282286881,0.06818647601508669,0.9419470080381066,0.9412919544816347,0.9431497152025715,0.9106078665077473,0.9825033647375505,1.0,0.8550295857988166,0.8501440922190202,0.984,0.9070631970260223,0.9836512261580381,0.9986282578875172
27,8.190142503906795e-05,0.047633120307356724,0.9338948443083206,0.06167978583613322,0.94075617743376,0.9400646514673406,0.9420375180804716,0.9095295536791315,0.9959623149394348,1.0,0.8390977443609022,0.8526912181303116,0.9774834437086093,0.898159509202454,0.99039780521262,0.9972602739726028
28,0.00010364745084375785,0.052469678314364686,0.9315977539561,0.07311619489586779,0.9318249479011611,0.9314385773972008,0.9333389631926653,0.8770595690747782,0.983957219251337,1.0,0.8226299694189603,0.8387096774193549,0.9853137516688919,0.8861985472154964,0.990450204638472,0.9986282578875172
29,0.00012653483024396533,0.05926856603093293,0.9259826442062277,0.06939990932033176,0.9386722238761536,0.9380814684847818,0.9399698450720589,0.9008567931456548,0.9824561403508771,1.0,0.8537313432835821,0.8535211267605634,0.9771812080536912,0.9081885856079405,0.9681697612732095,0.9986282578875172
30,0.00014999999999999993,0.07246134040915236,0.9169218989280244,0.09471667291862625,0.9157487347424829,0.9154421460987305,0.9174423942820842,0.8541935483870968,0.966711051930759,0.9946666666666667,0.8116385911179173,0.8100929614873837,0.9463548830811555,0.8755980861244019,0.9838274932614556,0.9958960328317373
